Time	JDQ327	JDQ328	JDQ333	JDQ334	JDQ336	JDQ337	JFZ335	JFZ336
28/09/2025 1:29:20	0	0	49	0	0	0	0	0
28/09/2025 1:34:20	0	0	0	0	0	0	0	60
28/09/2025 1:39:20	0	0	0	16	0	71	0	0
28/09/2025 1:44:20	0	0	0	64	0	0	0	0
28/09/2025 1:49:20	0	0	0	108	0	0	0	5
28/09/2025 1:54:20	0	0	27	16	0	0	0	0
28/09/2025 1:59:20	0	0	42	0	0	0	0	68
28/09/2025 2:04:20	0	0	0	0	0	0	0	0
28/09/2025 2:09:20	0	0	0	0	90	0	0	2
28/09/2025 2:14:20	0	0	0	0	168	0	0	0
28/09/2025 2:19:20	0	0	0	0	154	0	0	0
28/09/2025 2:24:20	0	0	0	0	34	0	0	0
28/09/2025 2:29:20	0	0	0	0	172	0	0	0
28/09/2025 2:34:20	0	0	0	0	137	0	0	0
28/09/2025 2:39:20	0	0	0	0	47	0	0	0
28/09/2025 2:44:20	0	0	0	0	76	0	0	0
28/09/2025 2:49:20	0	0	0	0	206	0	0	0
28/09/2025 2:54:20	0	0	0	0	74	0	0	0
28/09/2025 2:59:20	0	0	0	0	99	0	0	0
28/09/2025 3:04:20	0	0	0	0	120	0	0	0
28/09/2025 3:09:20	0	0	0	0	101	0	0	0
28/09/2025 3:14:20	0	0	0	0	187	0	0	0
28/09/2025 3:19:20	0	0	0	0	61	0	0	0
28/09/2025 3:24:20	61	0	0	0	71	0	0	0
28/09/2025 3:29:20	0	0	0	0	0	0	0	0
28/09/2025 3:34:20	44	0	0	0	144	0	0	0
28/09/2025 3:39:20	84	0	0	0	141	0	0	0
28/09/2025 3:44:20	0	0	0	0	86	0	0	0
28/09/2025 3:49:20	0	34	0	0	100	0	0	0
28/09/2025 3:54:20	0	0	0	0	17	44	0	0
28/09/2025 3:59:20	0	60	0	0	0	90	0	0
28/09/2025 4:04:20	0	35	0	0	0	102	0	0
28/09/2025 4:09:20	0	0	0	0	0	155	0	0
28/09/2025 4:14:20	0	36	0	0	0	143	0	0
28/09/2025 4:19:20	0	0	0	0	0	0	0	0
28/09/2025 4:24:20	0	0	0	0	0	132	0	0
28/09/2025 4:29:20	0	34	0	0	0	0	0	0
28/09/2025 4:34:20	0	7	0	0	0	134	0	1
28/09/2025 4:39:20	0	0	0	0	0	83	1	0
28/09/2025 4:44:20	0	0	0	0	0	0	1	0
28/09/2025 4:49:20	0	0	19	0	0	0	0	0
28/09/2025 4:54:20	0	0	136	0	0	0	0	0
28/09/2025 4:59:20	0	0	44	0	0	0	0	0
28/09/2025 5:04:20	0	0	102	0	0	0	0	0
28/09/2025 5:09:20	0	0	78	0	0	0	0	0
28/09/2025 5:14:20	0	0	172	0	0	0	0	0
28/09/2025 5:19:20	0	0	1	25	0	0	0	0
28/09/2025 5:24:20	14	0	122	104	0	0	0	0
28/09/2025 5:29:20	187	0	60	103	0	0	1	0
28/09/2025 5:34:20	56	0	53	0	0	0	0	0
28/09/2025 5:39:20	98	0	138	36	0	0	0	0
28/09/2025 5:44:20	6	42	175	52	0	0	0	0
28/09/2025 5:49:20	0	9	91	109	0	38	0	11
28/09/2025 5:54:20	2	73	66	38	0	107	0	15
28/09/2025 5:59:20	72	17	0	92	0	74	0	34
28/09/2025 6:04:20	89	76	92	72	0	102	0	15
28/09/2025 6:09:20	119	0	80	32	0	126	0	0
28/09/2025 6:14:20	171	86	102	126	38	32	0	57
28/09/2025 6:19:20	142	0	61	126	114	119	0	0
28/09/2025 6:24:20	95	48	123	124	84	136	0	0
28/09/2025 6:29:20	132	63	167	150	95	94	0	0
28/09/2025 6:34:20	185	0	65	0	16	30	0	45
28/09/2025 6:39:20	119	0	58	53	186	114	0	0
28/09/2025 6:44:20	0	0	100	38	125	78	0	0
28/09/2025 6:49:20	3	0	28	65	124	0	0	0
28/09/2025 6:54:20	227	0	65	77	72	29	0	0
28/09/2025 6:59:20	136	0	0	51	55	0	0	0
28/09/2025 7:04:20	0	0	0	0	4	0	0	0
28/09/2025 7:09:20	0	0	0	0	0	0	0	0
28/09/2025 7:14:20	0	0	1	0	2	0	0	0
28/09/2025 7:19:20	0	0	0	0	0	0	0	0
28/09/2025 7:24:20	0	0	0	0	0	0	0	0
28/09/2025 7:29:20	0	0	0	0	0	0	0	0
28/09/2025 7:34:20	0	0	0	0	0	0	0	0
28/09/2025 7:39:20	0	0	0	0	0	0	0	0
28/09/2025 7:44:20	0	0	0	0	0	0	0	0
28/09/2025 7:49:20	0	0	0	0	0	0	0	0
28/09/2025 7:54:20	0	0	0	0	0	0	0	0
28/09/2025 7:59:20	0	0	0	0	0	0	0	0
28/09/2025 8:04:20	0	0	0	0	0	0	0	0
28/09/2025 8:09:20	0	0	0	0	0	0	0	0
28/09/2025 8:14:20	0	0	0	0	0	0	0	0
28/09/2025 8:19:20	0	0	0	0	0	0	0	0
28/09/2025 8:24:20	0	0	0	0	0	0	0	0
28/09/2025 8:29:20	0	0	0	0	0	0	0	0
28/09/2025 8:34:20	0	0	0	0	0	0	0	0
28/09/2025 8:39:20	0	0	0	0	0	0	0	0
28/09/2025 8:44:20	0	0	0	0	0	0	0	0
28/09/2025 8:49:20	0	0	0	0	0	0	0	0
28/09/2025 8:54:20	0	0	0	0	0	0	0	0
28/09/2025 8:59:20	0	0	0	0	0	0	0	0
28/09/2025 9:04:20	0	0	0	0	0	0	0	0
28/09/2025 9:09:20	0	0	0	0	0	0	0	0
28/09/2025 9:14:20	0	0	0	0	0	0	0	0
28/09/2025 9:19:20	0	0	0	0	0	0	0	0
28/09/2025 9:24:20	0	0	0	0	0	0	0	0
28/09/2025 9:29:20	0	0	0	0	0	0	0	0
28/09/2025 9:34:20	0	0	0	0	0	0	0	0
28/09/2025 9:39:20	0	0	0	0	0	0	0	0
28/09/2025 9:44:20	0	0	0	0	0	0	0	0
28/09/2025 9:49:20	0	0	0	0	0	0	0	0
28/09/2025 9:54:20	166	0	0	0	0	0	0	0
28/09/2025 9:59:20	0	0	0	0	0	1	0	0
28/09/2025 10:04:20	0	0	0	0	0	0	0	0
28/09/2025 10:09:20	0	0	0	0	0	0	0	0
28/09/2025 10:14:20	0	0	0	0	0	0	0	0
28/09/2025 10:19:20	0	0	0	0	0	0	0	0
28/09/2025 10:24:20	0	0	0	0	0	0	0	0
28/09/2025 10:29:20	0	0	0	0	0	0	0	0
28/09/2025 10:34:20	0	0	0	0	0	0	0	0
28/09/2025 10:39:20	0	0	0	0	0	0	0	0
28/09/2025 10:44:20	0	0	0	0	0	0	0	0
28/09/2025 10:49:20	0	0	0	0	0	0	0	0
28/09/2025 10:54:20	0	0	0	0	0	0	0	0
28/09/2025 10:59:20	0	0	0	0	0	0	0	0
28/09/2025 11:04:20	0	0	0	0	0	0	0	0
28/09/2025 11:09:20	0	0	0	0	0	0	0	0
28/09/2025 11:14:20	0	0	0	0	0	0	0	0
28/09/2025 11:19:20	0	0	0	0	0	0	0	0
28/09/2025 11:24:20	0	0	0	0	0	0	0	0
28/09/2025 11:29:20	0	0	0	0	0	0	0	0
28/09/2025 11:34:20	0	0	0	0	0	0	0	0
28/09/2025 11:39:20	0	0	0	0	0	0	0	0
28/09/2025 11:44:20	0	0	0	0	0	0	0	0
28/09/2025 11:49:20	0	0	0	0	0	0	0	0
28/09/2025 11:54:20	0	0	0	0	0	0	0	0
28/09/2025 11:59:20	0	0	0	0	0	0	0	0
28/09/2025 12:04:20	0	0	0	0	0	0	0	0
28/09/2025 12:09:20	0	0	0	0	0	0	0	0
28/09/2025 12:14:20	0	0	0	0	0	0	0	0
28/09/2025 12:19:20	0	0	0	0	0	0	0	0
28/09/2025 12:24:20	0	0	0	0	0	0	0	0
28/09/2025 12:29:20	0	0	0	0	0	0	0	0
28/09/2025 12:34:20	0	0	0	0	0	0	0	0
28/09/2025 12:39:20	0	0	0	0	0	0	0	0
28/09/2025 12:44:20	0	0	0	0	0	0	0	0
28/09/2025 12:49:20	0	0	0	0	0	0	0	0
28/09/2025 12:54:20	0	0	0	0	0	0	0	0
28/09/2025 12:59:20	0	0	0	0	0	0	0	0
28/09/2025 13:04:20	0	0	0	0	0	0	0	0
28/09/2025 13:09:20	0	0	0	0	0	0	0	0
28/09/2025 13:14:20	0	0	0	0	0	0	0	0
28/09/2025 13:19:20	0	0	0	0	0	0	0	0
28/09/2025 13:24:20	0	0	0	0	0	0	0	0
28/09/2025 13:29:20	0	0	0	0	0	0	0	0
28/09/2025 13:34:20	0	0	0	0	0	0	0	0
28/09/2025 13:39:20	0	0	0	0	0	0	0	0
28/09/2025 13:44:20	0	0	0	0	0	0	0	0
28/09/2025 13:49:20	0	0	0	0	0	0	0	0
28/09/2025 13:54:20	0	0	0	0	0	0	0	0
28/09/2025 13:59:20	0	0	0	0	0	0	0	0
28/09/2025 14:04:20	0	0	0	0	0	0	0	0
28/09/2025 14:09:20	0	0	0	0	0	4	0	0
28/09/2025 14:14:20	0	0	0	0	0	46	0	0
28/09/2025 14:19:20	0	0	0	0	0	178	0	0
28/09/2025 14:24:20	0	0	0	0	0	0	0	0
28/09/2025 14:29:20	0	0	0	0	0	0	0	0
28/09/2025 14:34:20	0	0	0	0	0	0	0	0
28/09/2025 14:39:20	0	0	0	0	0	0	0	0
28/09/2025 14:44:20	0	0	0	0	0	0	0	0
28/09/2025 14:49:20	0	0	0	0	0	0	0	0
28/09/2025 14:54:20	0	0	0	0	0	0	0	0
28/09/2025 14:59:20	0	0	0	0	0	0	0	0
28/09/2025 15:04:20	0	0	0	0	0	0	0	0
28/09/2025 15:09:20	0	0	0	0	0	0	0	0
28/09/2025 15:14:20	0	0	0	0	0	0	0	0
28/09/2025 15:19:20	0	0	0	0	0	0	0	0
28/09/2025 15:24:20	0	0	0	0	0	0	0	0
28/09/2025 15:29:20	0	0	0	0	0	0	0	0
28/09/2025 15:34:20	0	0	0	0	0	0	0	0
28/09/2025 15:39:20	0	0	0	0	0	0	0	0
28/09/2025 15:44:20	0	0	0	0	0	0	0	0
28/09/2025 15:49:20	0	0	0	0	0	0	0	0
28/09/2025 15:54:20	0	0	0	0	0	0	0	0
28/09/2025 15:59:20	0	0	0	0	0	0	0	0
28/09/2025 16:04:20	0	0	0	0	0	0	0	0
28/09/2025 16:09:20	0	0	0	0	0	0	0	0
28/09/2025 16:14:20	0	0	0	0	0	0	0	0
28/09/2025 16:19:20	0	0	0	11	0	0	0	0
28/09/2025 16:24:20	0	0	0	17	0	0	0	0
28/09/2025 16:29:20	0	0	0	0	0	0	0	0
28/09/2025 16:34:20	0	0	0	0	0	0	0	0
28/09/2025 16:39:20	0	0	0	0	0	0	0	0
28/09/2025 16:44:20	0	0	0	0	0	0	0	0
28/09/2025 16:49:20	0	0	0	0	0	0	0	0
28/09/2025 16:54:20	0	0	0	0	0	0	0	0
28/09/2025 16:59:20	0	0	0	0	0	0	0	0
28/09/2025 17:04:20	0	0	0	0	0	0	0	0
28/09/2025 17:09:20	0	0	0	0	0	0	0	0
28/09/2025 17:14:20	0	0	0	0	0	0	0	0
28/09/2025 17:19:20	0	0	0	0	0	0	0	0
28/09/2025 17:24:20	0	0	0	0	0	0	0	0
28/09/2025 17:29:20	0	0	0	0	0	0	0	0
28/09/2025 17:34:20	0	0	0	0	0	0	0	0
28/09/2025 17:39:20	0	0	0	0	0	0	0	0
28/09/2025 17:44:20	0	0	0	0	0	0	0	0
28/09/2025 17:49:20	0	0	0	0	0	0	0	0
28/09/2025 17:54:20	0	0	0	0	0	0	0	0
28/09/2025 17:59:20	0	0	0	0	0	0	0	0
28/09/2025 18:04:20	0	0	0	0	0	0	0	0
28/09/2025 18:09:20	0	0	0	0	0	0	0	0
28/09/2025 18:14:20	0	0	3	0	0	0	0	0
28/09/2025 18:19:20	0	0	2	0	0	0	0	0
28/09/2025 18:24:20	0	0	0	0	0	0	0	0
28/09/2025 18:29:20	0	0	0	0	0	0	0	0
28/09/2025 18:34:20	0	0	0	0	0	0	0	0
28/09/2025 18:39:20	0	0	0	0	0	0	0	0
28/09/2025 18:44:20	0	0	0	0	0	0	0	0
28/09/2025 18:49:20	0	0	0	0	13	7	0	0
28/09/2025 18:54:20	0	0	0	0	1	0	0	0
28/09/2025 18:59:20	93	0	0	0	0	0	0	0
28/09/2025 19:04:20	0	0	0	0	0	0	0	0
28/09/2025 19:09:20	0	0	0	0	0	0	0	0
28/09/2025 19:14:20	0	0	0	0	0	0	0	0
28/09/2025 19:19:20	0	0	0	0	0	0	0	0
28/09/2025 19:24:20	0	0	17	0	0	0	0	0
28/09/2025 19:29:20	0	0	0	0	0	0	0	0
28/09/2025 19:34:20	0	0	0	0	0	0	0	0
28/09/2025 19:39:20	0	0	0	0	0	0	0	0
28/09/2025 19:44:20	0	16	0	0	0	0	0	0
28/09/2025 19:49:20	0	17	0	0	0	21	0	0
28/09/2025 19:54:20	0	0	0	0	0	60	0	0
28/09/2025 19:59:20	0	0	0	0	0	65	0	0
28/09/2025 20:04:20	73	0	44	0	0	127	0	0
28/09/2025 20:09:20	195	0	124	0	0	192	0	1
28/09/2025 20:14:20	0	0	36	0	0	114	0	43
28/09/2025 20:19:20	129	0	29	0	66	74	0	24
28/09/2025 20:24:20	79	0	140	92	150	0	0	120
28/09/2025 20:29:20	217	0	121	98	106	0	0	24
28/09/2025 20:34:20	83	0	128	39	59	18	0	0
28/09/2025 20:39:20	236	56	9	50	147	220	0	30
28/09/2025 20:44:20	184	53	42	105	85	65	0	7
28/09/2025 20:49:20	158	21	108	65	0	183	0	0
28/09/2025 20:54:20	0	35	164	10	115	0	0	0
28/09/2025 20:59:20	147	60	84	91	87	130	0	0
28/09/2025 21:04:20	0	31	36	114	192	196	0	0
28/09/2025 21:09:20	0	0	81	0	123	93	0	0
28/09/2025 21:14:20	98	73	0	0	50	15	0	0
28/09/2025 21:19:20	203	0	127	0	148	214	0	0
28/09/2025 21:24:20	82	50	142	0	103	1	0	0
28/09/2025 21:29:20	67	53	139	0	106	0	0	0
28/09/2025 21:34:20	26	0	79	0	127	0	0	0
28/09/2025 21:39:20	79	0	27	0	96	0	0	0
28/09/2025 21:44:20	0	0	0	0	0	0	0	0
28/09/2025 21:49:20	132	0	0	0	0	0	0	0
28/09/2025 21:54:20	291	0	0	0	0	0	0	21
28/09/2025 21:59:20	130	0	0	0	0	0	0	0
28/09/2025 22:04:20	0	0	0	0	0	0	0	0
28/09/2025 22:09:20	0	0	0	0	0	0	0	0
28/09/2025 22:14:20	0	0	0	0	0	0	2	0
28/09/2025 22:19:20	0	0	0	44	0	0	0	0
28/09/2025 22:24:20	0	0	0	98	0	0	0	0
28/09/2025 22:29:20	0	0	0	137	0	0	0	0
28/09/2025 22:34:20	0	0	0	3	0	0	0	0
28/09/2025 22:39:20	0	0	0	38	0	0	0	0
28/09/2025 22:44:20	0	0	0	78	0	0	0	0
28/09/2025 22:49:20	0	0	0	62	0	0	0	0
28/09/2025 22:54:20	0	0	0	46	0	0	0	0
28/09/2025 22:59:20	0	0	0	0	0	0	0	0
28/09/2025 23:04:20	0	0	0	88	0	0	0	101
28/09/2025 23:09:20	0	0	79	0	0	0	0	67
28/09/2025 23:14:20	0	0	159	0	0	0	0	67
28/09/2025 23:19:20	0	0	77	0	0	0	0	5
28/09/2025 23:24:20	0	0	76	0	0	0	0	0
28/09/2025 23:29:20	0	0	111	0	0	0	0	38
28/09/2025 23:34:20	0	0	48	0	0	22	0	56
28/09/2025 23:39:20	144	0	113	0	0	251	0	0
28/09/2025 23:44:20	130	0	82	0	0	69	0	1
28/09/2025 23:49:20	115	0	120	0	0	201	0	105
28/09/2025 23:54:20	103	0	138	0	112	116	0	74
28/09/2025 23:59:20	63	0	183	0	93	98	0	33
29/09/2025 0:04:20	15	0	41	0	204	14	0	0
29/09/2025 0:09:20	152	0	1	0	0	167	0	90
29/09/2025 0:14:20	0	0	11	0	119	187	0	53
29/09/2025 0:19:20	210	0	159	0	136	44	0	2
29/09/2025 0:24:20	171	34	155	0	44	132	0	50
29/09/2025 0:29:20	23	42	76	0	196	87	0	0
29/09/2025 0:34:20	70	71	132	0	96	151	0	0
29/09/2025 0:39:20	0	95	103	0	64	0	0	141
29/09/2025 0:44:20	0	52	101	0	7	0	0	3
29/09/2025 0:49:20	110	23	77	0	145	0	0	0
29/09/2025 0:54:20	266	71	90	0	132	0	0	0
29/09/2025 0:59:20	82	73	104	0	43	0	0	0
29/09/2025 1:04:20	0	0	114	0	91	0	0	0
29/09/2025 1:09:20	214	0	0	0	67	0	0	0
29/09/2025 1:14:20	0	0	0	0	250	0	0	0
29/09/2025 1:19:20	0	0	0	0	3	0	0	0
29/09/2025 1:24:20	0	0	0	56	1	0	0	0
29/09/2025 1:29:20	0	0	0	102	0	0	0	0
29/09/2025 1:34:20	0	54	0	24	0	0	0	0
29/09/2025 1:39:20	0	0	0	28	0	0	0	0
29/09/2025 1:44:20	0	0	0	54	0	0	0	0
29/09/2025 1:49:20	0	0	0	135	0	0	0	0
29/09/2025 1:54:20	0	0	0	34	0	0	0	0
29/09/2025 1:59:20	0	0	0	0	0	0	0	0
29/09/2025 2:04:20	0	0	0	0	0	0	0	0
29/09/2025 2:09:20	0	0	0	0	0	0	0	0
29/09/2025 2:14:20	0	0	0	0	0	0	0	0
29/09/2025 2:19:20	0	0	0	0	0	0	0	0
29/09/2025 2:24:20	0	0	0	0	0	0	0	0
29/09/2025 2:29:20	0	0	0	0	0	0	0	0
29/09/2025 2:34:20	0	0	0	0	0	0	0	0
29/09/2025 2:39:20	0	0	0	0	0	0	0	0
29/09/2025 2:44:20	0	0	0	0	0	0	0	0
29/09/2025 2:49:20	0	0	0	0	0	0	0	0
29/09/2025 2:54:20	0	0	0	0	0	0	0	0
29/09/2025 2:59:20	0	0	0	0	0	0	0	0
29/09/2025 3:04:20	0	0	0	0	0	0	0	0
29/09/2025 3:09:20	0	0	0	0	0	0	0	0
29/09/2025 3:14:20	0	0	0	0	0	0	0	0
29/09/2025 3:19:20	0	6	0	0	0	0	0	0
29/09/2025 3:24:20	0	18	0	0	0	79	0	0
29/09/2025 3:29:20	0	0	0	0	0	109	0	0
29/09/2025 3:34:20	0	0	0	0	0	145	0	0
29/09/2025 3:39:20	0	0	0	0	0	0	0	0
29/09/2025 3:44:20	0	0	0	0	0	125	0	1
29/09/2025 3:49:20	0	0	0	0	0	182	0	0
29/09/2025 3:54:20	0	0	0	0	0	105	0	0
29/09/2025 3:59:20	0	0	79	0	27	99	0	0
29/09/2025 4:04:20	0	0	151	0	100	167	1	0
29/09/2025 4:09:20	0	0	123	44	163	94	0	0
29/09/2025 4:14:20	0	23	100	0	57	220	0	19
29/09/2025 4:19:20	0	40	130	2	255	100	0	1
29/09/2025 4:24:20	0	37	96	105	17	0	0	108
29/09/2025 4:29:20	0	71	184	92	140	0	0	62
29/09/2025 4:34:20	54	0	102	87	158	0	0	2
29/09/2025 4:39:20	0	31	112	23	151	0	0	29
29/09/2025 4:44:20	0	75	81	0	10	0	0	0
29/09/2025 4:49:20	0	43	134	0	0	0	0	0
29/09/2025 4:54:20	0	45	131	0	0	0	0	0
29/09/2025 4:59:20	0	24	101	0	0	0	0	0
29/09/2025 5:04:20	0	26	36	0	0	0	0	0
29/09/2025 5:09:20	0	80	86	0	0	0	0	0
29/09/2025 5:14:20	0	54	144	0	0	0	0	0
29/09/2025 5:19:20	0	0	48	0	0	0	0	0
29/09/2025 5:24:20	4	0	38	0	0	0	0	0
29/09/2025 5:29:20	148	24	168	0	0	0	0	0
29/09/2025 5:34:20	197	79	138	0	0	0	0	0
29/09/2025 5:39:20	249	0	102	0	0	0	0	0
29/09/2025 5:44:20	84	0	36	0	0	0	0	0
29/09/2025 5:49:20	37	0	39	0	0	20	0	0
29/09/2025 5:54:20	151	0	159	0	0	104	1	0
29/09/2025 5:59:20	72	0	111	0	0	7	0	0
29/09/2025 6:04:20	0	0	113	0	0	152	0	0
29/09/2025 6:09:20	1	0	36	0	0	160	0	0
29/09/2025 6:14:20	24	0	24	110	28	118	0	11
29/09/2025 6:19:20	97	0	89	137	113	140	0	50
29/09/2025 6:24:20	225	0	129	49	75	37	0	0
29/09/2025 6:29:20	42	0	77	120	107	259	0	40
29/09/2025 6:34:20	295	0	0	82	122	0	0	61
29/09/2025 6:39:20	0	0	55	90	110	0	0	86
29/09/2025 6:44:20	0	0	38	108	85	81	0	35
29/09/2025 6:49:20	51	0	0	122	95	75	0	26
29/09/2025 6:54:20	0	0	214	2	54	231	2	93
29/09/2025 6:59:20	49	0	22	104	108	20	0	0
29/09/2025 7:04:20	0	0	0	0	0	0	0	0
29/09/2025 7:09:20	0	0	2	0	0	0	0	0
29/09/2025 7:14:20	0	0	0	0	0	0	0	0
29/09/2025 7:19:20	0	0	0	0	0	0	0	0
29/09/2025 7:24:20	0	0	0	0	0	0	0	0
